PWL_ID,NAME,DESCRIPT,BASIN,FACT_SHEET,Shape__Area,Shape__Length
1701-0322,Lower Yaphank Lake,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0322.pdf,101294.2031,3611.748639
1701-0018,Canaan Lake,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0018.html,98379.93262,2936.615099
1101-0068,Loughberry Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1101-0068.pdf,293437.2512,4397.596603
1101-0072,Granite Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1101-0072.pdf,29399.81274,1358.37087
1302-0080,Kirk Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0080.pdf,499622.6833,5907.156873
1401-0014,Briscoe Lake/Segar Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0014.pdf,262781.5715,3938.31442
1701-0190,"Minor Staten Island Tribs, West",total length of selected (freshwater) tribs,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0190.html,12214.56079,600.4627952
1701-0343,Guggenheim Lakes,total area of both lakes,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0343.pdf,65112.64795,2444.612939
1701-0262,Peconic Lake/Swans Pond,total area of both lakes,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0262.html,484512.4668,6808.191546
1702-0128,Forest Lake,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1702-0128.pdf,43506.00098,1105.610983
0903-0055,Carry Falls Reservoir,entire reservoir,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0055.html,12264878.09,49285.16181
1306-0075,Monhagen Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0075.pdf,257054.9399,2496.427669
1402-0004,Evens Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1402-0004.html,120410.1018,1612.257749
1402-0009,Neversink Reservoir,entire reservoir,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1402-0009.html,5944099.753,30733.27301
1204-0007,Leland Pond,entire pond,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1204-0007.pdf,39979.66199,795.3584964
1401-0079,Lochada Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0079.pdf,376109.1929,3376.381913
1101-0083,Lake Elizabeth,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1101-0083.pdf,29660.74634,1425.037757
0906-0035,Pleasant Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0906-0035.html,840715.7185,5600.981185
0906-0036,Mud Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0906-0036.pdf,66308.34473,1097.884806
1104-0188,"Little, Wolf, Coon and Number Nine Ponds",total areas of all selected lakes,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0188.pdf,165227.3706,3089.929007
1104-0193,Forest Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0193.html,98900.30688,1788.292058
1401-0137,"Glen, Basket, Deer Lakes",total area of all three lakes,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0137.pdf,175868.7791,3512.260428
1203-0050,"Deer, North Branch Lakes",total area of both lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0050.pdf,127041.3735,2629.228226
1701-0357,Grasmere Lake/Bradys Pond,total area of all three lakes,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0357.html,131714.197,3239.647413
1701-0120,Phillips Pond,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0120.pdf,63109.53906,1543.84477
1005-0048,Minor Lakes in Middle Glen Lk Br Wshed,total area of selected lakes,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0048.pdf,137066.127,1627.700197
0904-0026,Huckleberry Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0904-0026.pdf,249661.0222,4109.178499
1501-0007,DeForest Lake,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0007.pdf,2913992.261,15475.78025
1501-0008,Hackensack River/Lake Tappan,"entire lake, within NYS",Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0008.pdf,1018989.867,8805.891734
1203-0070,"Metcalf Lake, Metcalf Chain of Lakes",total area of all lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0070.pdf,461176.2178,9785.724217
1203-0071,Minor Lakes Trib to Metcalf Brook,total area of all lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0071.pdf,194178.7913,4960.479882
1306-0119,Upper Ulster Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0119.pdf,221738.9146,4791.593154
1306-0120,Ulster Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0120.pdf,917640.7568,10733.33737
1401-0028,Echo Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0028.pdf,215349.2139,2326.572286
1203-0055,Swan Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0055.pdf,128905.3984,2578.297264
1403-0085,Mountain Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0085.pdf,61623.21802,1146.886163
1501-0052,Lake Winape,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0052.pdf,40160.32764,1037.300645
1701-0358,Ohrback Lake,total area of both lakes,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0358.pdf,54259.427,2140.562214
1701-0025,Freeport Reservoir/East Meadow Pond,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0025.pdf,82163.35547,2061.995157
0906-0037,Muskellunge Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0906-0037.pdf,1092576.602,10716.53665
1303-0017,Cromwell Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1303-0017.pdf,209903.7498,2188.562427
1301-0182,Upper Reservoir,entire reservoir,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0182.pdf,58826.25146,1157.168215
1302-0144,Blue Heron Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0144.pdf,171120.5818,4622.863773
1302-0145,Gilmore Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0145.pdf,32897.14771,938.7009274
1302-0147,Howlands Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0147.pdf,100347.5586,1784.937574
0906-0029,Hickory Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0906-0029.pdf,2019398.291,9547.784189
1404-0024,Russell Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0024.pdf,80862.33203,1181.074968
1701-0330,Dunton Lake,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0330.pdf,64465.4397,1836.69052
1701-0334,West Lake,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0334.html,61480.53442,1489.237507
1701-0159,Wantagh/Seamans Pond,entire pond,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0159.pdf,39824.89063,779.9058293
1702-0254,John DeMilne/Browns/Scotts Reservoirs,total area of all three lakes (within NYS),Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1702-0254.pdf,311577.6946,5116.945833
1501-0053,Lake Stahahe,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0053.pdf,356608.9438,5915.5292
1501-0054,Echo Lake,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0054.pdf,72563.81665,1393.875301
0903-0111,Windfall Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0111.pdf,62354.21875,1561.288842
0903-0112,Marsh Ponds,total area of both ponds,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0112.pdf,15548.46533,462.5041912
1306-0056,Pinebush Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0056.pdf,37969.52588,1276.653629
1304-0017,Beacon/Cargill Reservoir,entire reservoir,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1304-0017.html,94583.94263,1938.695951
1501-0063,Round Lake,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0063.html,390665.6836,3462.322229
1402-0060,East Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1402-0060.pdf,267294.3606,2466.022539
1302-0140,Lake Waccabuc,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0140.html,538784.6411,5281.72916
1305-0001,Wappingers Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1305-0001.html,324640.1672,3925.31482
1701-0175,Lake Capri,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0175.pdf,31505.48315,883.0304743
1404-0037,Summit Lake/Page Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0037.html,69297.93579,1210.036649
1702-0233,Fresh Pond,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1702-0233.pdf,70565.51904,2146.110704
1702-0109,Grassy Sprain Reservoir,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1702-0109.html,577251.2683,6386.007169
1001-0031,Bullpout Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1001-0031.pdf,49820.9939,1038.345319
1403-0046,Perkins Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0046.pdf,110394.9109,1350.300716
1403-0047,Pierce Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0047.pdf,65958.19336,1139.707019
0903-0108,Lone Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0108.pdf,30392.71924,704.2650835
1501-0055,"Lake Cohasset, Upper Cohasset Lake",total area of both lakes,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0055.pdf,195862.4968,3737.739799
1203-0052,Black Creek (Gray) Reservoir,entire reservoir,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0052.pdf,1142059.801,11123.0238
1310-0059,Philmont Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0059.pdf,80139.77588,1827.851464
1501-0021,Rockland Lake,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0021.html,1119977.702,4422.888778
1305-0021,Mud Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1305-0021.pdf,92501.47949,2164.915893
1203-0051,Boyer Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0051.pdf,135712.1738,2115.005454
1203-0054,"Spectacle, Butler, Atwood Lakes",total area of all three lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0054.pdf,253807.9253,3856.195844
1310-0053,Bell Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0053.pdf,240091.1394,2988.108465
1401-0138,Delaware Lake/Perch Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0138.pdf,92407.62939,1210.578109
1401-0095,Welmet Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0095.pdf,127786.0322,1992.064209
1104-0315,Round Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0315.html,545848.7009,4298.533349
1201-0046,East Caroga Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0046.html,946856.7905,8373.024553
1403-0071,Lake Uncas,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0071.pdf,133527.217,2041.367459
1301-0103,Woodlands Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0103.pdf,48539.62866,2621.368552
1302-0129,Lake Charles,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0129.pdf,77016.25903,1523.087949
1302-0130,Little Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0130.pdf,54318.7019,921.5103671
1401-0038,Merriewold Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0038.pdf,171795.3486,2241.042936
1501-0034,Lake Antrim/Island Lake,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0034.pdf,61498.60571,2258.671269
1401-0097,"Crystal Lake, Mud Pond",total area of both lakes,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0097.pdf,613116.9497,4835.174668
1401-0123,Hust Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0123.pdf,47748.08545,1366.515387
1401-0124,Stump Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0124.pdf,91417.03052,1420.359177
1301-0181,"Arthurs, Sphagnum, Tamarack Ponds and...",total area of all four lakes/reservoirs,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0181.pdf,158078.0334,3619.063171
1302-0076,Sparkle Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0076.pdf,75685.78931,1657.64281
1201-0206,North Utica Reservoir,entire reservoir,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0206.pdf,56455.80786,1215.332369
0904-0057,Cook Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0904-0057.pdf,176652.8611,1892.382988
1301-0137,"Lounsbury, Peterson Ponds",total area of both lakes,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0137.pdf,36907.31665,1489.471804
1702-0103,Harlem Meer,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1702-0103.html,39291.2666,1283.30355
1701-0026,West and East Mill Ponds,total area of both ponds,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0026.html,71964.69629,2530.614701
1702-0261,Mill Pond,entire pond,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1702-0261.pdf,137561.9539,2173.202776
1702-0251,Mallard Lake,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1702-0251.pdf,69758.1394,1233.332523
1701-0134,Lake Panamoka (Long Pond),entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0134.pdf,184586.1045,2642.248515
1401-0039,Saint Josephs Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0039.pdf,961097.0112,6866.104106
1401-0041,Lebanon Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0041.pdf,1159436.247,9649.379916
1104-0182,Fourth Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0182.pdf,203910.9304,4056.177405
1401-0125,Jefferson Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0125.pdf,200573.2153,5420.565901
1303-0013,Browns Pond Reservoir,entire reservoir,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1303-0013.html,781421.6238,9196.481254
1701-0341,"Pardees, Orowoc Lakes",total area of both lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0341.pdf,61131.4248,2350.260747
1701-0269,Minor Lakes in Upper Peconic Watershed,total area of selected lakes,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0269.pdf,189146.0234,7964.989988
1701-0285,"Barlow Pond, Fishers Island",entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0285.pdf,51154.79663,1037.835719
1301-0186,Crystal Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0186.pdf,35677.68335,902.6219308
1305-0028,Halcyon Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1305-0028.pdf,94048.95386,1511.807613
1306-0003,Rondout Reservoir,entire reservoir,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0003.html,8190072.393,30536.34391
1702-0031,Willow Lake,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1702-0031.html,188944.5085,1972.456811
1701-0360,Cheney Pond,entire pond,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0360.pdf,31762.24536,1514.437445
1302-0149,Journeys End Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0149.pdf,27641.2688,954.4596933
1104-0184,Lake Forest,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0184.pdf,124056.8293,3379.630871
1306-0098,Lake Minnewaska,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0098.html,97370.34448,1770.091114
0905-0006,"Crooked Lake, more",entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0006.html,514871.4495,6722.848703
1401-0136,Basket Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0136.pdf,83024.16943,1155.210198
1307-0024,Spring Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1307-0024.pdf,43273.7627,907.4922431
1702-0040,Silver Lake,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1702-0040.html,183302.6111,2806.270304
1702-0059,Kensico Reservoir,entire reservoir,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1702-0059.pdf,10129188.93,36416.40933
1403-0083,Little Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0083.html,66451.00098,1354.359733
1601-0020,Jones Pond,entire lake,Housatonic River,https://www.dec.ny.gov/data/WQP/PWL/1601-0020.pdf,42071.16479,938.8735612
1601-0022,Green Mountain Lake,entire lake,Housatonic River,https://www.dec.ny.gov/data/WQP/PWL/1601-0022.html,128893.7048,2539.078711
1301-0183,Melzing Reservoir,entire reservoir,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0183.pdf,25554.13892,764.6210431
1701-0340,"Winganhauppauge, Knapp Lakes",total area of all three lakes,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0340.html,128217.5896,3565.315033
1401-0094,Toasperns Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0094.pdf,133368.8652,4654.003675
1601-0018,Pell Lake,entire lake,Housatonic River,https://www.dec.ny.gov/data/WQP/PWL/1601-0018.pdf,55524.94971,1664.191624
1302-0089,Lake Lincolndale,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0089.html,84582.49414,1581.049386
1302-0090,Teakettle Sprout Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0090.pdf,31887.72485,836.1613064
0904-0058,Brother Ponds (Massawepie Pond),total area of all three lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0904-0058.pdf,243774.043,4787.487921
0904-0059,Silver Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0904-0059.pdf,458261.5037,4267.51414
1702-0257,Ridgewood Reservoir,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1702-0257.pdf,195378.5073,3409.264425
1403-0022,"Beaver Meadow,Trask Ponds",total area of both lakes,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0022.pdf,58649.17456,1961.72868
1203-0044,Mounts Creek Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0044.pdf,60527.53564,1458.455044
1302-0083,Lake Shenorock,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0083.html,61554.18408,1131.4894
1304-0001,Hillside Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1304-0001.html,104920.7192,1870.984858
1304-0013,Beacon Reservoir,entire reservoir,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1304-0013.pdf,81663.33887,1439.639023
0902-0087,Lamica Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0087.pdf,64323.08057,1968.150896
1401-0071,Minor Lake Tribs to Middle Branch,total area of selected lakes,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0071.pdf,297342.2925,6540.113131
1401-0092,Washington Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0092.pdf,266239.3518,2463.927897
1401-0093,"Turnpike, Fox, Halfmoon, Silver Lakes",total area of all four lakes,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0093.pdf,449618.1309,6751.685486
1302-0096,Sagamore Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0096.pdf,406972.8149,5427.86961
1306-0109,Roosa Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0109.pdf,43107.24561,1044.803981
1301-0259,"Lake Elizabeth, White Lily Pond",total area of both lakes,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0259.pdf,152934.2339,2513.042669
0904-0060,Sampson Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0904-0060.pdf,265744.959,5021.145456
0904-0061,Sevey Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0904-0061.pdf,99331.09351,4905.916614
1203-0049,Long Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1203-0049.pdf,229201.4099,4067.601653
1306-0126,Beaverdam Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0126.pdf,200932.0942,1883.640851
1401-0084,Blind Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0084.pdf,168895.6174,2448.338165
1305-0025,Dieterich Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1305-0025.pdf,128776.7622,2360.587873
1104-0221,North Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0221.pdf,109503.8147,1742.603418
0201-0020,Case Lake,entire lake,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0201-0020.html,278688.6657,3593.908253
0105-0034,East Mud Lake,entire lake,Lake Erie-Niagara River,https://www.dec.ny.gov/data/WQP/PWL/0105-0034.pdf,132919.9573,2341.1348
1402-0028,Hawthorne Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1402-0028.pdf,97238.55396,1505.774205
1309-0035,The Vlaie,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1309-0035.pdf,482318.1526,4957.612367
1501-0059,"Shadowmere Lake, Blythea Lake",total area of both lakes,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0059.pdf,62395.65649,1666.869612
1306-0034,DeWitt Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1306-0034.pdf,32357.12183,1217.260768
1403-0078,Sand Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0078.pdf,57650.85376,1115.458651
1403-0079,Amber Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0079.pdf,153431.1111,2335.001658
1302-0122,White Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0122.html,566487.6377,3527.21213
1302-0123,Black Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0123.pdf,670016.3926,7414.866285
1302-0128,Haines Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0128.pdf,123582.9082,1440.253333
1307-0023,Echo Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1307-0023.pdf,39374.47314,751.7627572
1501-0057,Forest Lake,entire lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0057.html,521984.6387,5407.595496
1104-0300,Round Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0300.html,911800.0125,8195.998126
1005-0049,Rush Pond/Butler Storage Reservoir,total area of both lakes,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0049.pdf,140129.8003,4363.228259
1701-0116,Coopers Neck Pond,entire lake,Atlantic-Long Island Sound,https://www.dec.ny.gov/data/WQP/PWL/1701-0116.pdf,36711.32397,1071.612286
1301-0147,Lake Peekskill,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0147.pdf,236585.0129,2695.942707
1310-0034,Bachus Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0034.pdf,69572.24121,1019.412622
1301-0056,"Queensboro Lk, Turkey Hill Pd, others",total area of selected lakes,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0056.pdf,768882.0137,13313.09417
1202-0069,Onteora Pond/Tannersville Reservoirs,total area of all lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1202-0069.pdf,85275.50171,1842.106857
1310-0038,Little Bowman Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0038.pdf,50023.19727,1172.279354
1301-0035,Oscawana Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0035.html,1472405.8,10756.83762
1201-0168,Broomstick (Goose Egg) Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0168.html,51169.37695,1111.115474
1310-0014,Copake Lake,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0014.html,1700561.565,8397.318354
1401-0002,Swinging Bridge Reservoir,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0002.html,3597281.998,30317.05189
1401-0007,Big Mohican Lake,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0007.html,728866.7566,9152.456323
1401-0008,Lake Huntington,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0008.html,324236.0022,2623.874952
1310-0042,Stump Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1310-0042.pdf,34808.02759,849.2731626
1005-0050,Butler Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0050.pdf,353962.2375,4113.361769
0904-0064,Jocks Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0904-0064.pdf,162402.2881,1855.716099
